index,left,right,height,water,isMode,isPeak,isLowland
0,-3.92,-3.89,0.03242,0.03242,false,false,false
1,-3.89,-3.84,0.02298,0.02298,false,false,false
2,-3.84,-3.79,0.01924,0.01924,false,false,false
3,-3.79,-3.73,0.01773,0.01773,false,false,false
4,-3.73,-3.68,0.01733,0.01733,false,false,false
5,-3.68,-3.62,0.01754,0.01754,false,false,false
6,-3.62,-3.56,0.01808,0.01808,false,false,false
7,-3.56,-3.51,0.01876,0.01876,false,false,false
8,-3.51,-3.46,0.01949,0.01949,false,false,false
9,-3.46,-3.41,0.02021,0.02021,false,false,false
10,-3.41,-3.36,0.02090,0.02090,false,false,false
11,-3.36,-3.32,0.02159,0.02159,false,false,false
12,-3.32,-3.27,0.02230,0.02230,false,false,false
13,-3.27,-3.23,0.02307,0.02307,false,false,false
14,-3.23,-3.19,0.02390,0.02390,false,false,false
15,-3.19,-3.14,0.02480,0.02480,false,false,false
16,-3.14,-3.11,0.02577,0.02577,false,false,false
17,-3.11,-3.07,0.02679,0.02679,false,false,false
18,-3.07,-3.03,0.02783,0.02783,false,false,false
19,-3.03,-3.00,0.02887,0.02887,false,false,false
20,-3.00,-2.96,0.02987,0.02987,false,false,false
21,-2.96,-2.93,0.03079,0.03079,false,false,false
22,-2.93,-2.90,0.03160,0.03160,false,false,false
23,-2.90,-2.87,0.03226,0.03226,false,false,false
24,-2.87,-2.84,0.03274,0.03274,false,false,false
25,-2.84,-2.81,0.03302,0.03302,false,false,false
26,-2.81,-2.78,0.03310,0.03310,false,true,false
27,-2.78,-2.75,0.03297,0.03310,false,false,false
28,-2.75,-2.72,0.03264,0.03310,false,false,false
29,-2.72,-2.69,0.03213,0.03310,false,false,false
30,-2.69,-2.65,0.03149,0.03310,false,false,false
31,-2.65,-2.62,0.03074,0.03310,false,false,false
32,-2.62,-2.59,0.02991,0.03310,false,false,false
33,-2.59,-2.55,0.02906,0.03310,false,false,false
34,-2.55,-2.52,0.02820,0.03310,false,false,false
35,-2.52,-2.48,0.02736,0.03310,false,false,false
36,-2.48,-2.44,0.02656,0.03310,false,false,false
37,-2.44,-2.41,0.02583,0.03310,false,false,false
38,-2.41,-2.37,0.02517,0.03310,false,false,false
39,-2.37,-2.33,0.02459,0.03310,false,false,false
40,-2.33,-2.28,0.02409,0.03310,false,false,false
41,-2.28,-2.24,0.02368,0.03310,false,false,false
42,-2.24,-2.20,0.02337,0.03310,false,false,false
43,-2.20,-2.16,0.02314,0.03310,false,false,false
44,-2.16,-2.11,0.02300,0.03310,false,false,false
45,-2.11,-2.07,0.02295,0.03310,false,false,false
46,-2.07,-2.03,0.02299,0.03310,false,false,false
47,-2.03,-1.98,0.02311,0.03310,false,false,false
48,-1.98,-1.94,0.02332,0.03310,false,false,false
49,-1.94,-1.90,0.02361,0.03310,false,false,false
50,-1.90,-1.86,0.02399,0.03310,false,false,false
51,-1.86,-1.81,0.02446,0.03310,false,false,false
52,-1.81,-1.77,0.02501,0.03310,false,false,false
53,-1.77,-1.74,0.02564,0.03310,false,false,false
54,-1.74,-1.70,0.02636,0.03310,false,false,false
55,-1.70,-1.66,0.02716,0.03310,false,false,false
56,-1.66,-1.62,0.02804,0.03310,false,false,false
57,-1.62,-1.59,0.02901,0.03310,false,false,false
58,-1.59,-1.56,0.03005,0.03310,false,false,false
59,-1.56,-1.52,0.03116,0.03310,false,false,false
60,-1.52,-1.49,0.03235,0.03310,false,false,false
61,-1.49,-1.46,0.03360,0.03360,false,false,false
62,-1.46,-1.44,0.03491,0.03491,false,false,false
63,-1.44,-1.41,0.03626,0.03626,false,false,false
64,-1.41,-1.38,0.03765,0.03765,false,false,false
65,-1.38,-1.36,0.03908,0.03908,false,false,false
66,-1.36,-1.33,0.04051,0.04051,false,false,false
67,-1.33,-1.31,0.04195,0.04195,false,false,false
68,-1.31,-1.28,0.04337,0.04337,false,false,false
69,-1.28,-1.26,0.04477,0.04477,false,false,false
70,-1.26,-1.24,0.04613,0.04613,false,false,false
71,-1.24,-1.22,0.04744,0.04744,false,false,false
72,-1.22,-1.20,0.04869,0.04869,false,false,false
73,-1.20,-1.18,0.04987,0.04987,false,false,false
74,-1.18,-1.16,0.05097,0.05097,false,false,false
75,-1.16,-1.14,0.05200,0.05200,false,false,false
76,-1.14,-1.12,0.05294,0.05294,false,false,false
77,-1.12,-1.10,0.05381,0.05381,false,false,false
78,-1.10,-1.08,0.05460,0.05460,false,false,false
79,-1.08,-1.07,0.05532,0.05532,false,false,false
80,-1.07,-1.05,0.05598,0.05598,false,false,false
81,-1.05,-1.03,0.05658,0.05658,false,false,false
82,-1.03,-1.01,0.05713,0.05713,false,false,false
83,-1.01,-1.00,0.05764,0.05764,false,false,false
84,-1.00,-0.98,0.05813,0.05813,false,false,false
85,-0.98,-0.96,0.05860,0.05860,false,false,false
86,-0.96,-0.94,0.05905,0.05905,false,false,false
87,-0.94,-0.93,0.05950,0.05950,false,false,false
88,-0.93,-0.91,0.05995,0.05995,false,false,false
89,-0.91,-0.89,0.06041,0.06041,false,false,false
90,-0.89,-0.88,0.06089,0.06089,false,false,false
91,-0.88,-0.86,0.06138,0.06138,false,false,false
92,-0.86,-0.85,0.06190,0.06190,false,false,false
93,-0.85,-0.83,0.06244,0.06244,false,false,false
94,-0.83,-0.81,0.06302,0.06302,false,false,false
95,-0.81,-0.80,0.06362,0.06362,false,false,false
96,-0.80,-0.78,0.06425,0.06425,false,false,false
97,-0.78,-0.77,0.06492,0.06492,false,false,false
98,-0.77,-0.75,0.06561,0.06561,false,false,false
99,-0.75,-0.74,0.06634,0.06634,false,false,false
100,-0.74,-0.72,0.06709,0.06709,false,false,false
101,-0.72,-0.71,0.06788,0.06788,false,false,false
102,-0.71,-0.69,0.06869,0.06869,false,false,false
103,-0.69,-0.68,0.06952,0.06952,false,false,false
104,-0.68,-0.66,0.07037,0.07037,false,false,false
105,-0.66,-0.65,0.07125,0.07125,false,false,false
106,-0.65,-0.64,0.07214,0.07214,false,false,false
107,-0.64,-0.62,0.07304,0.07304,false,false,false
108,-0.62,-0.61,0.07396,0.07396,false,false,false
109,-0.61,-0.60,0.07488,0.07488,false,false,false
110,-0.60,-0.58,0.07582,0.07582,false,false,false
111,-0.58,-0.57,0.07675,0.07675,false,false,false
112,-0.57,-0.56,0.07769,0.07769,false,false,false
113,-0.56,-0.54,0.07863,0.07863,false,false,false
114,-0.54,-0.53,0.07957,0.07957,false,false,false
115,-0.53,-0.52,0.08051,0.08051,false,false,false
116,-0.52,-0.51,0.08144,0.08144,false,false,false
117,-0.51,-0.49,0.08237,0.08237,false,false,false
118,-0.49,-0.48,0.08329,0.08329,false,false,false
119,-0.48,-0.47,0.08421,0.08421,false,false,false
120,-0.47,-0.46,0.08512,0.08512,false,false,false
121,-0.46,-0.45,0.08602,0.08602,false,false,false
122,-0.45,-0.44,0.08692,0.08692,false,false,false
123,-0.44,-0.42,0.08781,0.08781,false,false,false
124,-0.42,-0.41,0.08869,0.08869,false,false,false
125,-0.41,-0.40,0.08956,0.08956,false,false,false
126,-0.40,-0.39,0.09043,0.09043,false,false,false
127,-0.39,-0.38,0.09129,0.09129,false,false,false
128,-0.38,-0.37,0.09215,0.09215,false,false,false
129,-0.37,-0.36,0.09299,0.09299,false,false,false
130,-0.36,-0.35,0.09383,0.09383,false,false,false
131,-0.35,-0.34,0.09466,0.09466,false,false,false
132,-0.34,-0.33,0.09548,0.09548,false,false,false
133,-0.33,-0.32,0.09630,0.09630,false,false,false
134,-0.32,-0.31,0.09710,0.09710,false,false,false
135,-0.31,-0.30,0.09789,0.09789,false,false,false
136,-0.30,-0.29,0.09866,0.09866,false,false,false
137,-0.29,-0.28,0.09943,0.09943,false,false,false
138,-0.28,-0.27,0.10018,0.10018,false,false,false
139,-0.27,-0.26,0.10091,0.10091,false,false,false
140,-0.26,-0.25,0.10162,0.10162,false,false,false
141,-0.25,-0.24,0.10231,0.10231,false,false,false
142,-0.24,-0.23,0.10298,0.10298,false,false,false
143,-0.23,-0.22,0.10363,0.10363,false,false,false
144,-0.22,-0.21,0.10425,0.10425,false,false,false
145,-0.21,-0.20,0.10485,0.10485,false,false,false
146,-0.20,-0.19,0.10542,0.10542,false,false,false
147,-0.19,-0.18,0.10596,0.10596,false,false,false
148,-0.18,-0.17,0.10647,0.10647,false,false,false
149,-0.17,-0.16,0.10696,0.10696,false,false,false
150,-0.16,-0.15,0.10742,0.10742,false,false,false
151,-0.15,-0.14,0.10784,0.10784,false,false,false
152,-0.14,-0.13,0.10825,0.10825,false,false,false
153,-0.13,-0.12,0.10862,0.10862,false,false,false
154,-0.12,-0.11,0.10898,0.10898,false,false,false
155,-0.11,-0.10,0.10931,0.10931,false,false,false
156,-0.10,-0.09,0.10961,0.10961,false,false,false
157,-0.09,-0.09,0.10990,0.10990,false,false,false
158,-0.09,-0.08,0.11017,0.11017,false,false,false
159,-0.08,-0.07,0.11043,0.11043,false,false,false
160,-0.07,-0.06,0.11068,0.11068,false,false,false
161,-0.06,-0.05,0.11092,0.11092,false,false,false
162,-0.05,-0.04,0.11115,0.11115,false,false,false
163,-0.04,-0.03,0.11138,0.11138,false,false,false
164,-0.03,-0.02,0.11161,0.11161,false,false,false
165,-0.02,-0.01,0.11184,0.11184,false,false,false
166,-0.01,-0.00,0.11208,0.11208,false,false,false
167,-0.00,0.00,0.11232,0.11232,false,false,false
168,0.00,0.01,0.11257,0.11257,false,false,false
169,0.01,0.02,0.11284,0.11284,false,false,false
170,0.02,0.03,0.11311,0.11311,false,false,false
171,0.03,0.04,0.11340,0.11340,false,false,false
172,0.04,0.05,0.11371,0.11371,false,false,false
173,0.05,0.06,0.11403,0.11403,false,false,false
174,0.06,0.07,0.11437,0.11437,false,false,false
175,0.07,0.07,0.11472,0.11472,false,false,false
176,0.07,0.08,0.11509,0.11509,false,false,false
177,0.08,0.09,0.11548,0.11548,false,false,false
178,0.09,0.10,0.11587,0.11587,false,false,false
179,0.10,0.11,0.11628,0.11628,false,false,false
180,0.11,0.12,0.11670,0.11670,false,false,false
181,0.12,0.13,0.11713,0.11713,false,false,false
182,0.13,0.13,0.11756,0.11756,false,false,false
183,0.13,0.14,0.11799,0.11799,false,false,false
184,0.14,0.15,0.11842,0.11842,false,false,false
185,0.15,0.16,0.11885,0.11885,false,false,false
186,0.16,0.17,0.11927,0.11927,false,false,false
187,0.17,0.18,0.11967,0.11967,false,false,false
188,0.18,0.19,0.12006,0.12006,false,false,false
189,0.19,0.19,0.12043,0.12043,false,false,false
190,0.19,0.20,0.12077,0.12077,false,false,false
191,0.20,0.21,0.12109,0.12109,false,false,false
192,0.21,0.22,0.12137,0.12137,false,false,false
193,0.22,0.23,0.12161,0.12161,false,false,false
194,0.23,0.23,0.12182,0.12182,false,false,false
195,0.23,0.24,0.12198,0.12198,false,false,false
196,0.24,0.25,0.12210,0.12210,false,false,false
197,0.25,0.26,0.12216,0.12216,false,false,false
198,0.26,0.27,0.12218,0.12218,true,true,false
199,0.27,0.28,0.12214,0.12214,false,false,false
200,0.28,0.28,0.12205,0.12205,false,false,false
201,0.28,0.29,0.12190,0.12190,false,false,false
202,0.29,0.30,0.12170,0.12170,false,false,false
203,0.30,0.31,0.12144,0.12144,false,false,false
204,0.31,0.32,0.12113,0.12113,false,false,false
205,0.32,0.32,0.12077,0.12077,false,false,false
206,0.32,0.33,0.12037,0.12037,false,false,false
207,0.33,0.34,0.11991,0.11991,false,false,false
208,0.34,0.35,0.11941,0.11941,false,false,false
209,0.35,0.36,0.11887,0.11887,false,false,false
210,0.36,0.37,0.11829,0.11829,false,false,false
211,0.37,0.38,0.11768,0.11768,false,false,false
212,0.38,0.38,0.11704,0.11704,false,false,false
213,0.38,0.39,0.11637,0.11637,false,false,false
214,0.39,0.40,0.11568,0.11568,false,false,false
215,0.40,0.41,0.11497,0.11497,false,false,false
216,0.41,0.42,0.11425,0.11425,false,false,false
217,0.42,0.43,0.11352,0.11352,false,false,false
218,0.43,0.44,0.11279,0.11279,false,false,false
219,0.44,0.45,0.11205,0.11205,false,false,false
220,0.45,0.45,0.11131,0.11131,false,false,false
221,0.45,0.46,0.11058,0.11058,false,false,false
222,0.46,0.47,0.10986,0.10986,false,false,false
223,0.47,0.48,0.10914,0.10914,false,false,false
224,0.48,0.49,0.10844,0.10844,false,false,false
225,0.49,0.50,0.10776,0.10776,false,false,false
226,0.50,0.51,0.10709,0.10709,false,false,false
227,0.51,0.52,0.10645,0.10645,false,false,false
228,0.52,0.53,0.10582,0.10582,false,false,false
229,0.53,0.54,0.10522,0.10522,false,false,false
230,0.54,0.55,0.10464,0.10464,false,false,false
231,0.55,0.56,0.10408,0.10408,false,false,false
232,0.56,0.57,0.10355,0.10355,false,false,false
233,0.57,0.58,0.10305,0.10305,false,false,false
234,0.58,0.59,0.10257,0.10257,false,false,false
235,0.59,0.60,0.10212,0.10244,false,false,true
236,0.60,0.61,0.10169,0.10244,false,false,true
237,0.61,0.62,0.10130,0.10244,false,false,true
238,0.62,0.63,0.10092,0.10244,false,false,true
239,0.63,0.64,0.10058,0.10244,false,false,true
240,0.64,0.65,0.10025,0.10244,false,false,true
241,0.65,0.66,0.09996,0.10244,false,false,true
242,0.66,0.67,0.09968,0.10244,false,false,true
243,0.67,0.68,0.09943,0.10244,false,false,true
244,0.68,0.69,0.09920,0.10244,false,false,true
245,0.69,0.70,0.09899,0.10244,false,false,true
246,0.70,0.71,0.09880,0.10244,false,false,true
247,0.71,0.72,0.09863,0.10244,false,false,true
248,0.72,0.73,0.09847,0.10244,false,false,true
249,0.73,0.74,0.09834,0.10244,false,false,true
250,0.74,0.75,0.09822,0.10244,false,false,true
251,0.75,0.76,0.09811,0.10244,false,false,true
252,0.76,0.77,0.09801,0.10244,false,false,true
253,0.77,0.78,0.09793,0.10244,false,false,true
254,0.78,0.79,0.09786,0.10244,false,false,true
255,0.79,0.80,0.09779,0.10244,false,false,true
256,0.80,0.81,0.09774,0.10244,false,false,true
257,0.81,0.82,0.09769,0.10244,false,false,true
258,0.82,0.83,0.09765,0.10244,false,false,true
259,0.83,0.84,0.09761,0.10244,false,false,true
260,0.84,0.85,0.09757,0.10244,false,false,true
261,0.85,0.86,0.09754,0.10244,false,false,true
262,0.86,0.87,0.09751,0.10244,false,false,true
263,0.87,0.88,0.09747,0.10244,false,false,true
264,0.88,0.89,0.09744,0.10244,false,false,true
265,0.89,0.90,0.09740,0.10244,false,false,true
266,0.90,0.91,0.09736,0.10244,false,false,true
267,0.91,0.92,0.09732,0.10244,false,false,true
268,0.92,0.93,0.09727,0.10244,false,false,true
269,0.93,0.94,0.09721,0.10244,false,false,true
270,0.94,0.95,0.09715,0.10244,false,false,true
271,0.95,0.96,0.09708,0.10244,false,false,true
272,0.96,0.97,0.09700,0.10244,false,false,true
273,0.97,0.98,0.09690,0.10244,false,false,true
274,0.98,0.99,0.09680,0.10244,false,false,true
275,0.99,1.00,0.09668,0.10244,false,false,true
276,1.00,1.01,0.09655,0.10244,false,false,true
277,1.01,1.02,0.09641,0.10244,false,false,true
278,1.02,1.03,0.09625,0.10244,false,false,true
279,1.03,1.04,0.09607,0.10244,false,false,true
280,1.04,1.05,0.09588,0.10244,false,false,true
281,1.05,1.07,0.09566,0.10244,false,false,true
282,1.07,1.08,0.09543,0.10244,false,false,true
283,1.08,1.09,0.09518,0.10244,false,false,true
284,1.09,1.10,0.09491,0.10244,false,false,true
285,1.10,1.11,0.09461,0.10244,false,false,true
286,1.11,1.12,0.09429,0.10244,false,false,true
287,1.12,1.13,0.09396,0.10244,false,false,true
288,1.13,1.14,0.09359,0.10244,false,false,true
289,1.14,1.15,0.09321,0.10244,false,false,true
290,1.15,1.16,0.09279,0.10244,false,false,true
291,1.16,1.17,0.09236,0.10244,false,false,true
292,1.17,1.18,0.09190,0.10244,false,false,true
293,1.18,1.19,0.09141,0.10244,false,false,true
294,1.19,1.20,0.09090,0.10244,false,false,true
295,1.20,1.22,0.09037,0.10244,false,false,true
296,1.22,1.23,0.08980,0.10244,false,false,true
297,1.23,1.24,0.08922,0.10244,false,false,true
298,1.24,1.25,0.08861,0.10244,false,false,true
299,1.25,1.26,0.08798,0.10244,false,false,true
300,1.26,1.27,0.08732,0.10244,false,false,true
301,1.27,1.28,0.08664,0.10244,false,false,true
302,1.28,1.30,0.08593,0.10244,false,false,true
303,1.30,1.31,0.08521,0.10244,false,false,true
304,1.31,1.32,0.08446,0.10244,false,false,true
305,1.32,1.33,0.08370,0.10244,false,false,true
306,1.33,1.34,0.08291,0.10244,false,false,true
307,1.34,1.35,0.08211,0.10244,false,false,true
308,1.35,1.37,0.08129,0.10244,false,false,true
309,1.37,1.38,0.08045,0.10244,false,false,true
310,1.38,1.39,0.07959,0.10244,false,false,true
311,1.39,1.40,0.07873,0.10244,false,false,true
312,1.40,1.42,0.07784,0.10244,false,false,true
313,1.42,1.43,0.07695,0.10244,false,false,true
314,1.43,1.44,0.07604,0.10244,false,false,true
315,1.44,1.46,0.07512,0.10244,false,false,true
316,1.46,1.47,0.07419,0.10244,false,false,true
317,1.47,1.48,0.07325,0.10244,false,false,true
318,1.48,1.50,0.07230,0.10244,false,false,true
319,1.50,1.51,0.07134,0.10244,false,false,true
320,1.51,1.53,0.07037,0.10244,false,false,true
321,1.53,1.54,0.06940,0.10244,false,false,true
322,1.54,1.56,0.06842,0.10244,false,false,true
323,1.56,1.57,0.06744,0.10244,false,false,true
324,1.57,1.59,0.06645,0.10244,false,false,true
325,1.59,1.60,0.06546,0.10244,false,false,true
326,1.60,1.62,0.06446,0.10244,false,false,true
327,1.62,1.63,0.06346,0.10244,false,false,true
328,1.63,1.65,0.06246,0.10244,false,false,true
329,1.65,1.66,0.06145,0.10244,false,false,true
330,1.66,1.68,0.06045,0.10244,false,false,true
331,1.68,1.70,0.05944,0.10244,false,false,true
332,1.70,1.71,0.05844,0.10244,false,false,true
333,1.71,1.73,0.05743,0.10244,false,false,true
334,1.73,1.75,0.05643,0.10244,false,false,true
335,1.75,1.77,0.05543,0.10244,false,false,true
336,1.77,1.79,0.05443,0.10244,false,false,true
337,1.79,1.80,0.05343,0.10244,false,false,true
338,1.80,1.82,0.05244,0.10244,false,false,true
339,1.82,1.84,0.05146,0.10244,false,false,true
340,1.84,1.86,0.05047,0.10244,false,false,true
341,1.86,1.88,0.04950,0.10244,false,false,true
342,1.88,1.90,0.04853,0.10244,false,false,true
343,1.90,1.92,0.04757,0.10244,false,false,true
344,1.92,1.95,0.04662,0.10244,false,false,true
345,1.95,1.97,0.04568,0.10244,false,false,true
346,1.97,1.99,0.04474,0.10244,false,false,true
347,1.99,2.01,0.04382,0.10244,false,false,true
348,2.01,2.04,0.04291,0.10244,false,false,true
349,2.04,2.06,0.04201,0.10244,false,false,true
350,2.06,2.08,0.04112,0.10244,false,false,true
351,2.08,2.11,0.04025,0.10244,false,false,true
352,2.11,2.14,0.03939,0.10244,false,false,true
353,2.14,2.16,0.03854,0.10244,false,false,true
354,2.16,2.19,0.03771,0.10244,false,false,true
355,2.19,2.21,0.03689,0.10244,false,false,true
356,2.21,2.24,0.03609,0.10244,false,false,true
357,2.24,2.27,0.03530,0.10244,false,false,true
358,2.27,2.30,0.03453,0.10244,false,false,true
359,2.30,2.33,0.03378,0.10244,false,false,true
360,2.33,2.36,0.03304,0.10244,false,false,true
361,2.36,2.39,0.03232,0.10244,false,false,true
362,2.39,2.42,0.03161,0.10244,false,false,true
363,2.42,2.45,0.03092,0.10244,false,false,true
364,2.45,2.49,0.03025,0.10244,false,false,true
365,2.49,2.52,0.02959,0.10244,false,false,true
366,2.52,2.56,0.02895,0.10244,false,false,true
367,2.56,2.59,0.02833,0.10244,false,false,true
368,2.59,2.63,0.02772,0.10244,false,false,true
369,2.63,2.66,0.02713,0.10244,false,false,true
370,2.66,2.70,0.02656,0.10244,false,false,true
371,2.70,2.74,0.02600,0.10244,false,false,true
372,2.74,2.78,0.02546,0.10244,false,false,true
373,2.78,2.82,0.02493,0.10244,false,false,true
374,2.82,2.86,0.02442,0.10244,false,false,true
375,2.86,2.90,0.02392,0.10244,false,false,true
376,2.90,2.95,0.02344,0.10244,false,false,true
377,2.95,2.99,0.02297,0.10244,false,false,true
378,2.99,3.03,0.02251,0.10244,false,false,true
379,3.03,3.08,0.02207,0.10244,false,false,true
380,3.08,3.12,0.02165,0.10244,false,false,true
381,3.12,3.17,0.02123,0.10244,false,false,true
382,3.17,3.22,0.02083,0.10244,false,false,true
383,3.22,3.27,0.02044,0.10244,false,false,true
384,3.27,3.32,0.02007,0.10244,false,false,true
385,3.32,3.37,0.01970,0.10244,false,false,true
386,3.37,3.42,0.01935,0.10244,false,false,true
387,3.42,3.47,0.01901,0.10244,false,false,true
388,3.47,3.53,0.01868,0.10244,false,false,true
389,3.53,3.58,0.01836,0.10244,false,false,true
390,3.58,3.64,0.01805,0.10244,false,false,true
391,3.64,3.69,0.01776,0.10244,false,false,true
392,3.69,3.75,0.01747,0.10244,false,false,true
393,3.75,3.81,0.01719,0.10244,false,false,true
394,3.81,3.87,0.01693,0.10244,false,false,true
395,3.87,3.93,0.01667,0.10244,false,false,true
396,3.93,3.99,0.01642,0.10244,false,false,true
397,3.99,4.05,0.01619,0.10244,false,false,true
398,4.05,4.11,0.01596,0.10244,false,false,true
399,4.11,4.18,0.01574,0.10244,false,false,true
400,4.18,4.24,0.01553,0.10244,false,false,true
401,4.24,4.31,0.01533,0.10244,false,false,true
402,4.31,4.37,0.01514,0.10244,false,false,true
403,4.37,4.44,0.01495,0.10244,false,false,true
404,4.44,4.51,0.01478,0.10244,false,false,true
405,4.51,4.58,0.01461,0.10244,false,false,true
406,4.58,4.64,0.01445,0.10244,false,false,true
407,4.64,4.71,0.01430,0.10244,false,false,true
408,4.71,4.78,0.01416,0.10244,false,false,true
409,4.78,4.86,0.01403,0.10244,false,false,true
410,4.86,4.93,0.01390,0.10244,false,false,true
411,4.93,5.00,0.01379,0.10244,false,false,true
412,5.00,5.07,0.01368,0.10244,false,false,true
413,5.07,5.15,0.01358,0.10244,false,false,true
414,5.15,5.22,0.01348,0.10244,false,false,true
415,5.22,5.30,0.01340,0.10244,false,false,true
416,5.30,5.37,0.01332,0.10244,false,false,true
417,5.37,5.45,0.01326,0.10244,false,false,true
418,5.45,5.52,0.01320,0.10244,false,false,true
419,5.52,5.60,0.01315,0.10244,false,false,true
420,5.60,5.67,0.01310,0.10244,false,false,true
421,5.67,5.75,0.01307,0.10244,false,false,true
422,5.75,5.83,0.01305,0.10244,false,false,true
423,5.83,5.90,0.01303,0.10244,false,false,true
424,5.90,5.98,0.01302,0.10244,false,false,true
425,5.98,6.06,0.01302,0.10244,false,false,true
426,6.06,6.13,0.01303,0.10244,false,false,true
427,6.13,6.21,0.01305,0.10244,false,false,true
428,6.21,6.29,0.01308,0.10244,false,false,true
429,6.29,6.36,0.01312,0.10244,false,false,true
430,6.36,6.44,0.01317,0.10244,false,false,true
431,6.44,6.52,0.01323,0.10244,false,false,true
432,6.52,6.59,0.01330,0.10244,false,false,true
433,6.59,6.67,0.01338,0.10244,false,false,true
434,6.67,6.74,0.01347,0.10244,false,false,true
435,6.74,6.81,0.01357,0.10244,false,false,true
436,6.81,6.89,0.01368,0.10244,false,false,true
437,6.89,6.96,0.01381,0.10244,false,false,true
438,6.96,7.03,0.01395,0.10244,false,false,true
439,7.03,7.10,0.01410,0.10244,false,false,true
440,7.10,7.17,0.01426,0.10244,false,false,true
441,7.17,7.24,0.01443,0.10244,false,false,true
442,7.24,7.31,0.01463,0.10244,false,false,true
443,7.31,7.38,0.01483,0.10244,false,false,true
444,7.38,7.44,0.01505,0.10244,false,false,true
445,7.44,7.51,0.01529,0.10244,false,false,true
446,7.51,7.57,0.01554,0.10244,false,false,true
447,7.57,7.64,0.01581,0.10244,false,false,true
448,7.64,7.70,0.01609,0.10244,false,false,true
449,7.70,7.76,0.01640,0.10244,false,false,true
450,7.76,7.82,0.01672,0.10244,false,false,true
451,7.82,7.88,0.01706,0.10244,false,false,true
452,7.88,7.94,0.01743,0.10244,false,false,true
453,7.94,7.99,0.01781,0.10244,false,false,true
454,7.99,8.05,0.01822,0.10244,false,false,true
455,8.05,8.10,0.01865,0.10244,false,false,true
456,8.10,8.15,0.01911,0.10244,false,false,true
457,8.15,8.20,0.01959,0.10244,false,false,true
458,8.20,8.25,0.02009,0.10244,false,false,true
459,8.25,8.30,0.02063,0.10244,false,false,true
460,8.30,8.35,0.02119,0.10244,false,false,true
461,8.35,8.39,0.02178,0.10244,false,false,true
462,8.39,8.44,0.02241,0.10244,false,false,true
463,8.44,8.48,0.02306,0.10244,false,false,true
464,8.48,8.52,0.02375,0.10244,false,false,true
465,8.52,8.57,0.02447,0.10244,false,false,true
466,8.57,8.61,0.02523,0.10244,false,false,true
467,8.61,8.64,0.02603,0.10244,false,false,true
468,8.64,8.68,0.02686,0.10244,false,false,true
469,8.68,8.72,0.02773,0.10244,false,false,true
470,8.72,8.75,0.02865,0.10244,false,false,true
471,8.75,8.79,0.02960,0.10244,false,false,true
472,8.79,8.82,0.03060,0.10244,false,false,true
473,8.82,8.85,0.03164,0.10244,false,false,true
474,8.85,8.88,0.03273,0.10244,false,false,true
475,8.88,8.91,0.03386,0.10244,false,false,true
476,8.91,8.94,0.03503,0.10244,false,false,true
477,8.94,8.97,0.03626,0.10244,false,false,true
478,8.97,8.99,0.03752,0.10244,false,false,true
479,8.99,9.02,0.03884,0.10244,false,false,true
480,9.02,9.04,0.04020,0.10244,false,false,true
481,9.04,9.07,0.04161,0.10244,false,false,true
482,9.07,9.09,0.04306,0.10244,false,false,true
483,9.09,9.11,0.04456,0.10244,false,false,true
484,9.11,9.13,0.04610,0.10244,false,false,true
485,9.13,9.16,0.04768,0.10244,false,false,true
486,9.16,9.18,0.04930,0.10244,false,false,true
487,9.18,9.20,0.05096,0.10244,false,false,true
488,9.20,9.21,0.05265,0.10244,false,false,true
489,9.21,9.23,0.05438,0.10244,false,false,true
490,9.23,9.25,0.05613,0.10244,false,false,true
491,9.25,9.27,0.05791,0.10244,false,false,true
492,9.27,9.29,0.05971,0.10244,false,false,true
493,9.29,9.30,0.06153,0.10244,false,false,true
494,9.30,9.32,0.06337,0.10244,false,false,true
495,9.32,9.33,0.06521,0.10244,false,false,true
496,9.33,9.35,0.06705,0.10244,false,false,true
497,9.35,9.36,0.06890,0.10244,false,false,true
498,9.36,9.38,0.07073,0.10244,false,false,true
499,9.38,9.39,0.07256,0.10244,false,false,true
500,9.39,9.40,0.07437,0.10244,false,false,true
501,9.40,9.42,0.07616,0.10244,false,false,true
502,9.42,9.43,0.07792,0.10244,false,false,true
503,9.43,9.44,0.07965,0.10244,false,false,true
504,9.44,9.45,0.08135,0.10244,false,false,true
505,9.45,9.47,0.08300,0.10244,false,false,true
